winner_name,loser_name,ranking_difference,height_difference,age_difference,player1_hand,player2_hand,player1_h2h_win_pct,match_type,player1_recent_win_pct,player2_recent_win_pct,target
Stan Wawrinka,Kevin Kim,-56.0,3.0,-6.599999999999998,1,1,0.5,1,0.0,0.3333333333333333,7.0
Paul Capdeville,Julien Benneteau,112.0,5.0,-1.3000000000000007,1,1,0.5,1,0.5,0.5,10.0
Philipp Kohlschreiber,Kristof Vliegen,24.0,-15.0,-1.3000000000000007,1,1,0.5,1,0.5,0.5,7.0
Rafael Nadal,Robert Kendrick,-88.0,-5.0,-6.5,0,1,0.5,1,0.6,0.0,8.0
Roger Federer,Jonas Bjorkman,-49.0,2.0,-9.399999999999999,1,1,0.5,1,1.0,0.6666666666666666,11.0
Mikhail Youzhny,Yen Hsun Lu,-66.0,3.0,1.1000000000000014,1,1,0.5,1,0.75,0.5,6.0
Danai Udomchoke,Juan Carlos Ferrero,78.0,-10.0,-1.5,1,1,0.5,1,0.5,0.5,6.0
Novak Djokovic,Feliciano Lopez,-64.0,0.0,-5.699999999999999,1,0,0.5,1,1.0,1.0,11.0
Gael Monfils,Marcos Baghdatis,48.0,10.0,-1.1999999999999993,1,1,0.5,1,0.5,0.6,7.0
Richard Gasquet,Amer Delic,-78.0,-11.0,-4.0,1,1,0.5,1,0.8,0.5,11.0
Sam Querrey,Florent Serra,53.0,18.0,-6.600000000000001,1,1,0.5,1,1.0,0.6,8.0
Tommy Robredo,Jurgen Melzer,-26.0,-3.0,-0.9000000000000021,1,0,0.5,1,0.8,0.8,11.0
Mardy Fish,Nicolas Mahut,-26.0,-2.0,0.20000000000000284,1,1,0.5,1,0.8,0.5,3.0
Wayne Arthurs,Zack Fleishman,-7.0,2.0,8.999999999999996,0,1,0.5,1,1.0,1.0,8.0
Radek Stepanek,Lukas Dlouhy,-79.0,0.0,4.400000000000002,1,1,0.5,1,0.6666666666666666,0.5,5.0
David Ferrer,Thomas Johansson,-58.0,-5.0,-7.100000000000001,1,1,0.5,1,1.0,0.5,11.0
Mario Ancic,Guillermo Garcia Lopez,-55.0,8.0,-0.9000000000000021,1,1,0.5,1,0.6666666666666666,0.6666666666666666,7.0
Dominik Hrbaty,Vincent Spadea,-49.0,0.0,-3.3999999999999986,1,1,0.5,1,0.4,0.6,6.0
Marat Safin,Dudi Sela,-175.0,18.0,5.199999999999999,1,1,0.5,1,1.0,1.0,6.0
Andy Roddick,Marc Gicquel,-47.0,0.0,-5.399999999999999,1,1,0.5,1,1.0,1.0,6.0
David Nalbandian,Nicolas Lapentti,-61.0,-8.0,-5.399999999999999,1,1,0.5,1,0.5,0.5,6.0
Sebastien Grosjean,Olivier Rochus,-10.0,7.0,2.700000000000003,1,1,0.0,1,0.3333333333333333,0.6,6.0
Florian Mayer,Andreas Seppi,-40.0,0.0,0.3999999999999986,1,1,0.5,1,0.5,0.3333333333333333,8.0
Tommy Haas,Ilija Bozoljac,-114.0,-5.0,7.300000000000001,1,1,0.5,1,1.0,1.0,9.0
Tomas Berdych,Robert Smeets,-347.0,8.0,0.1999999999999993,1,0,1.0,1,0.75,0.5,9.0
Dmitry Tursunov,Max Mirnyi,-32.0,-11.0,-5.5,1,1,0.5,1,1.0,0.75,8.0
Fabrice Santoro,Arnaud Clement,7.0,5.0,5.0,1,1,0.5,1,0.6,0.5,8.0
Nikolay Davydenko,Gilles Muller,-113.0,-15.0,2.0,1,0,0.5,1,0.6,0.5,11.0
James Blake,Alex Kuznetsov,-211.0,2.0,7.100000000000001,1,1,0.5,1,1.0,1.0,11.0
Robby Ginepri,Mischa Zverev,-101.0,-7.0,4.800000000000001,1,0,0.5,1,0.6666666666666666,1.0,9.0
Lleyton Hewitt,Frank Dancevic,-69.0,-5.0,3.5,1,1,0.5,1,0.6666666666666666,0.5,3.0
Fernando Gonzalez,Juan Martin del Potro,-64.0,-15.0,8.099999999999998,1,1,0.5,1,1.0,0.6,4.0
Andy Murray,Fernando Verdasco,-19.0,2.0,-3.5,1,0,0.5,1,0.8,0.6666666666666666,5.0
Juan Ignacio Chela,Jarkko Nieminen,15.0,5.0,1.9000000000000021,1,0,0.5,1,0.75,0.5,3.0
Stan Wawrinka,Paul Capdeville,-108.0,-7.0,-1.8999999999999986,1,1,0.5,1,0.3333333333333333,1.0,9.0
Rafael Nadal,Philipp Kohlschreiber,-59.0,7.0,-2.599999999999998,0,1,0.5,1,0.6,0.6,7.0
Roger Federer,Mikhail Youzhny,-24.0,2.0,0.8999999999999986,1,1,0.5,1,1.0,0.8,7.0
Novak Djokovic,Danai Udomchoke,-87.0,15.0,-5.799999999999997,1,1,0.5,1,1.0,0.6666666666666666,8.0
Richard Gasquet,Gael Monfils,-42.0,-8.0,0.1999999999999993,1,1,0.5,1,0.8,0.6,9.0
Tommy Robredo,Sam Querrey,-123.0,-18.0,5.5,1,1,0.5,1,0.8,1.0,10.0
Mardy Fish,Wayne Arthurs,-121.0,-2.0,-10.699999999999996,1,0,0.5,1,0.8,1.0,3.0
David Ferrer,Radek Stepanek,-6.0,-10.0,-3.400000000000002,1,1,0.5,1,1.0,0.75,8.0
Mario Ancic,Dominik Hrbaty,-12.0,13.0,-6.300000000000001,1,1,0.5,1,0.75,0.6,12.0
Andy Roddick,Marat Safin,-20.0,-5.0,-2.599999999999998,1,1,0.5,1,1.0,1.0,0.0
David Nalbandian,Sebastien Grosjean,-21.0,5.0,-3.6000000000000014,1,1,0.5,1,0.6666666666666666,0.5,4.0
Tommy Haas,Florian Mayer,-46.0,-2.0,5.5,1,1,0.5,1,1.0,0.6,7.0
Tomas Berdych,Dmitry Tursunov,-8.0,11.0,-2.6999999999999993,1,1,0.5,1,0.8,1.0,14.0
Nikolay Davydenko,Fabrice Santoro,-48.0,0.0,-8.399999999999999,1,1,0.5,1,0.6,0.6,9.0
James Blake,Robby Ginepri,-47.0,2.0,2.8000000000000007,1,1,0.5,1,1.0,0.75,7.0
Fernando Gonzalez,Lleyton Hewitt,-10.0,3.0,0.5999999999999979,1,1,0.5,1,1.0,0.75,8.0
Andy Murray,Juan Ignacio Chela,-17.0,0.0,-7.699999999999999,1,1,0.5,1,0.8,0.8,9.0
Rafael Nadal,Stan Wawrinka,-38.0,2.0,-1.1999999999999993,0,1,0.5,1,0.6,0.5,12.0
Roger Federer,Novak Djokovic,-14.0,-3.0,5.799999999999997,1,1,0.5,1,1.0,1.0,9.0
Tommy Robredo,Richard Gasquet,-11.0,-5.0,4.199999999999999,1,1,0.5,1,0.8,0.8,5.0
Mardy Fish,David Ferrer,28.0,13.0,0.40000000000000213,1,1,0.0,1,0.8,1.0,4.0
Andy Roddick,Mario Ancic,-3.0,-8.0,1.6000000000000014,1,1,0.5,1,1.0,0.8,5.0
Tommy Haas,David Nalbandian,4.0,8.0,3.6999999999999993,1,1,0.5,1,1.0,0.75,8.0
Nikolay Davydenko,Tomas Berdych,-10.0,-18.0,4.300000000000001,1,1,0.5,1,0.8,0.8,6.0
Fernando Gonzalez,James Blake,4.0,-2.0,-0.6000000000000014,1,1,0.5,1,1.0,1.0,5.0
Rafael Nadal,Andy Murray,-14.0,-5.0,1.0,0,1,0.5,1,0.6,0.8,7.0
Roger Federer,Tommy Robredo,-5.0,5.0,0.6999999999999993,1,1,0.5,1,1.0,0.8,6.0
Andy Roddick,Mardy Fish,-35.0,0.0,-0.8000000000000007,1,1,0.5,1,1.0,0.8,12.0
Tommy Haas,Nikolay Davydenko,9.0,10.0,3.099999999999998,1,1,0.5,1,1.0,0.8,1.0
Fernando Gonzalez,Rafael Nadal,7.0,-2.0,5.799999999999997,1,0,0.5,1,1.0,0.8,9.0
Roger Federer,Andy Roddick,-6.0,-3.0,1.0999999999999979,1,1,0.5,1,1.0,1.0,12.0
Fernando Gonzalez,Tommy Haas,-3.0,-5.0,-2.3000000000000007,1,1,0.5,1,1.0,1.0,13.0
Roger Federer,Fernando Gonzalez,-8.0,2.0,-1.0,1,1,0.5,1,1.0,1.0,5.0
Davide Sanguinetti,Dusan Vemic,-275.0,-2.0,3.799999999999997,1,1,0.5,0,0.6666666666666666,0.5,6.0
Davide Sanguinetti,Philipp Kohlschreiber,53.0,10.0,11.2,1,1,0.5,0,0.75,0.6,5.0
Davide Sanguinetti,Amer Delic,17.0,-8.0,9.899999999999999,1,1,0.5,0,0.8,0.3333333333333333,4.0
Benjamin Becker,Davide Sanguinetti,-58.0,-10.0,-8.799999999999997,1,1,0.5,0,0.2,0.8,4.0
Scoville Jenkins,Alex Bogdanovic,249.0,5.0,-2.3000000000000007,1,0,0.5,0,0.5,0.5,4.0
James Blake,Scoville Jenkins,-384.0,-3.0,6.699999999999999,1,1,0.5,0,0.8,1.0,8.0
Robert Kendrick,Scoville Jenkins,-303.0,2.0,6.899999999999999,1,1,0.5,0,0.0,0.5,4.0
Guillermo Garcia Lopez,Kristian Pless,-16.0,0.0,-2.299999999999997,1,1,0.5,0,0.5,0.3333333333333333,4.0
Guillermo Garcia Lopez,Teymuraz Gabashvili,-43.0,0.0,2.0,1,1,0.5,0,0.6,0.0,7.0
Xavier Malisse,Guillermo Garcia Lopez,-34.0,-3.0,2.8999999999999986,1,1,0.5,0,0.8,0.6,10.0
Ryan Sweeting,Michael Russell,269.0,23.0,-9.2,1,1,0.5,0,0.5,0.0,1.0
Vincent Spadea,Ryan Sweeting,-300.0,-13.0,13.0,1,1,0.5,0,0.4,1.0,4.0
Ryan Sweeting,Simon Greul,285.0,11.0,-6.199999999999999,1,1,0.5,0,0.5,0.0,8.0
Alejandro Falla,Sergiy Stakhovsky,-95.0,-8.0,2.1999999999999993,0,1,0.5,0,0.0,0.5,4.0
Tommy Haas,Yen Hsun Lu,-80.0,8.0,5.400000000000002,1,1,0.5,0,0.8,0.3333333333333333,1.0
Tommy Haas,Sam Querrey,-91.0,-10.0,9.5,1,1,0.5,0,0.8,0.6666666666666666,4.0
Vincent Spadea,Tommy Haas,54.0,-5.0,3.6999999999999993,1,1,0.5,0,0.4,0.8,1.0
Jesse Levine,Lukasz Kubot,390.0,-15.0,-5.5,0,1,0.5,0,0.5,0.5,7.0
Benjamin Becker,Jesse Levine,-454.0,3.0,6.400000000000002,1,0,0.5,0,0.4,1.0,6.0
Jesse Levine,Kevin Kim,401.0,-5.0,-9.3,0,1,0.5,0,0.5,0.25,8.0
Amer Delic,Philipp Kohlschreiber,36.0,18.0,1.3000000000000007,1,1,0.5,0,0.25,0.4,6.0
Andrei Pavel,Ilija Bozoljac,20.0,-10.0,11.600000000000001,1,1,0.5,0,0.5,0.5,4.0
Rainer Schuettler,Xavier Malisse,68.0,-5.0,4.199999999999999,1,1,0.5,0,0.0,0.8,3.0
Alejandro Falla,Rainer Schuettler,4.0,5.0,-7.5,0,1,0.5,0,0.5,0.3333333333333333,5.0
Vincent Spadea,Simon Greul,-15.0,-2.0,6.800000000000001,1,1,0.5,0,0.6,0.0,6.0
Sam Querrey,Konstantinos Economidis,-13.0,10.0,-9.899999999999999,1,1,0.5,0,0.5,0.0,10.0
Sam Querrey,Yen Hsun Lu,11.0,18.0,-4.099999999999998,1,1,0.5,0,0.6,0.25,3.0
Florian Mayer,Igor Kunitsyn,-33.0,10.0,-2.0,1,1,0.5,0,0.4,0.6,8.0
Andrei Pavel,Igor Kunitsyn,38.0,3.0,7.699999999999999,1,1,0.5,0,1.0,0.4,8.0
Benjamin Becker,Kevin Kim,-53.0,-2.0,-2.8999999999999986,1,1,0.5,0,0.6,0.2,4.0
Florian Mayer,Andrei Pavel,-71.0,7.0,-9.7,1,1,0.5,0,0.6,1.0,4.0
James Blake,Florian Mayer,-44.0,-5.0,3.6999999999999993,1,1,0.5,0,0.8,0.8,5.0
James Blake,Robert Kendrick,-81.0,-5.0,-0.1999999999999993,1,1,0.5,0,0.8,0.3333333333333333,7.0
James Blake,Benjamin Becker,-48.0,7.0,1.3999999999999986,1,1,0.5,0,0.8,0.6,4.0
Teymuraz Gabashvili,Jan Michael Gambill,-584.0,-2.0,-8.0,1,1,0.5,0,0.0,0.5,3.0
Teymuraz Gabashvili,Kristian Pless,27.0,0.0,-4.299999999999997,1,1,0.5,0,0.25,0.25,1.0
Xavier Malisse,Vincent Spadea,-32.0,2.0,-6.0,1,1,0.5,0,0.6,0.8,8.0
Xavier Malisse,Alejandro Falla,-72.0,0.0,3.3000000000000007,1,0,0.5,0,0.6,0.6666666666666666,3.0
Xavier Malisse,James Blake,25.0,0.0,-0.5,1,1,0.5,0,0.6,0.8,2.0
Ivan Ljubicic,Roko Karanusic,-161.0,10.0,3.5,1,1,0.5,0,0.8,0.5,5.0
Stefan Koubek,Feliciano Lopez,-32.0,-13.0,4.699999999999999,0,0,0.5,0,0.4,0.5,-1.0
Thomas Johansson,Janko Tipsarevic,30.0,0.0,9.2,1,1,0.5,0,0.3333333333333333,0.0,4.0
Daniele Bracciali,Julien Benneteau,26.0,-5.0,3.8999999999999986,1,1,0.5,0,0.25,0.4,3.0
Mikhail Youzhny,Nicolas Mahut,-40.0,-7.0,-0.5,1,1,0.5,0,0.6,0.4,4.0
Tomas Cakl,Potito Starace,96.0,-10.0,0.1999999999999993,1,1,0.5,0,0.0,0.0,3.0
Fabrice Santoro,Guillermo Canas,-42.0,-7.0,5.0,1,1,0.5,0,0.4,0.5,5.0
Marc Gicquel,Fernando Verdasco,14.0,0.0,6.600000000000001,1,0,0.5,0,0.5,0.5,3.0
Michael Llodra,Kristof Vliegen,35.0,-3.0,2.0,0,1,0.5,0,0.0,0.4,3.0
Ivo Karlovic,Jiri Vanek,-9.0,23.0,-0.8000000000000007,1,1,0.5,0,0.5,0.0,7.0
Alexander Peya,Andreas Seppi,49.0,-7.0,3.6000000000000014,1,1,0.5,0,0.5,0.25,-2.0
Robin Soderling,Gilles Simon,-30.0,10.0,0.3999999999999986,1,1,0.5,0,0.6,0.25,-1.0
Arnaud Clement,Marin Cilic,-127.0,-25.0,10.8,1,1,0.5,0,0.4,0.0,7.0
Lukas Dlouhy,Bjorn Phau,-1.0,10.0,-3.5,1,1,0.5,0,0.3333333333333333,0.3333333333333333,4.0
Frank Dancevic,Alexander Waske,-8.0,-3.0,-9.5,1,1,0.5,0,0.4,0.0,4.0
Marcos Baghdatis,Florent Serra,-47.0,3.0,-4.299999999999997,1,1,0.5,0,0.6,0.4,5.0
Ivan Ljubicic,Stefan Koubek,-50.0,18.0,-2.1999999999999993,1,0,0.5,0,0.8,0.4,2.0
Thomas Johansson,Daniele Bracciali,35.0,0.0,2.8000000000000007,1,1,0.5,0,0.5,0.4,4.0
Mikhail Youzhny,Tomas Cakl,-160.0,5.0,-1.1999999999999993,1,1,0.5,0,0.6,0.5,6.0
Marc Gicquel,Fabrice Santoro,-16.0,10.0,-4.300000000000001,1,1,0.5,0,0.6666666666666666,0.6,1.0
Michael Llodra,Ivo Karlovic,-17.0,-18.0,-1.2999999999999972,0,1,0.5,0,0.5,0.6,3.0
Alexander Peya,Robin Soderling,108.0,-10.0,4.100000000000001,1,1,0.5,0,1.0,0.6,4.0
Arnaud Clement,Lukas Dlouhy,-53.0,-12.0,5.300000000000001,1,1,0.5,0,0.4,0.5,3.0
Marcos Baghdatis,Frank Dancevic,-76.0,-2.0,-0.6999999999999993,1,1,0.5,0,0.6,0.4,4.0
Ivan Ljubicic,Thomas Johansson,-96.0,13.0,-4.0,1,1,0.5,0,0.8,0.6,1.0
Mikhail Youzhny,Marc Gicquel,-26.0,-5.0,-5.300000000000001,1,1,0.5,0,0.8,0.75,6.0
Alexander Peya,Michael Llodra,58.0,-7.0,-0.10000000000000142,1,0,0.5,0,1.0,0.6666666666666666,6.0
Marcos Baghdatis,Arnaud Clement,-17.0,10.0,-7.5,1,1,0.5,0,0.6,0.6,4.0
Ivan Ljubicic,Mikhail Youzhny,-14.0,10.0,3.3000000000000007,1,1,1.0,0,0.8,0.8,1.0
Marcos Baghdatis,Alexander Peya,-113.0,0.0,-4.899999999999999,1,1,0.5,0,0.8,1.0,5.0
Marcos Baghdatis,Ivan Ljubicic,13.0,-10.0,-6.199999999999999,1,1,0.5,0,0.8,0.8,1.0
Martin Vassallo Arguello,Albert Portas,-243.0,-5.0,-6.300000000000004,1,1,0.5,0,0.0,0.5,10.0
Albert Montanes,Oscar Hernandez,-6.0,-5.0,-2.6999999999999993,1,1,0.5,0,0.0,0.5,5.0
Sergio Roitman,Juan Pablo Guzman,-80.0,7.0,1.8000000000000007,1,0,0.5,0,0.0,0.5,3.0
Luis Horna,Ricardo Mello,-150.0,5.0,0.1999999999999993,1,0,0.5,0,0.0,0.5,8.0
Ruben Ramirez Hidalgo,Diego Hartfield,13.0,-2.0,3.1000000000000014,1,1,0.5,0,0.25,0.5,7.0
Nicolas Massu,Paul Capdeville,-30.0,-7.0,3.5,1,1,0.5,0,0.3333333333333333,0.5,5.0
Carlos Berlocq,Gaston Gaudio,-105.0,8.0,-4.200000000000003,1,1,0.5,0,0.5,0.0,8.0
Fernando Gonzalez,Thiago Alves,-213.0,5.0,1.7999999999999972,1,1,0.5,0,0.8,0.0,8.0
Ivan Navarro,Diego Junqueira,-124.0,5.0,-0.8000000000000007,1,0,0.5,0,0.5,0.5,4.0
Martin Vassallo Arguello,Boris Pashanski,-10.0,3.0,2.6999999999999993,1,1,0.5,0,0.25,0.5,3.0
Albert Montanes,Gustavo Kuerten,-630.0,-15.0,-4.199999999999999,1,1,0.5,0,0.5,0.5,7.0
Sergio Roitman,Mariano Zabaleta,-46.0,2.0,-1.1999999999999993,1,1,0.5,0,0.5,0.5,4.0
Luis Horna,Alessio Di Mauro,-54.0,-5.0,-3.099999999999998,1,0,0.5,0,0.3333333333333333,0.0,9.0
Igor Andreev,Ruben Ramirez Hidalgo,-83.0,2.0,-5.5,1,1,0.5,0,0.3333333333333333,0.4,6.0
Nicolas Massu,Gorka Fraile,-315.0,3.0,-1.5,1,1,0.5,0,0.5,0.5,7.0
Fernando Gonzalez,Olivier Patience,-81.0,3.0,-0.40000000000000213,1,1,0.5,0,0.8,0.0,6.0
Mariano Zabaleta,Juan Pablo Guzman,-34.0,5.0,3.0,1,0,0.5,0,0.0,0.0,5.0
Albert Portas,Boris Pashanski,233.0,8.0,9.000000000000004,1,1,0.5,0,0.0,0.0,6.0
Olivier Patience,Thiago Alves,-132.0,2.0,2.1999999999999993,1,1,0.5,0,0.0,0.0,6.0
Ricardo Mello,Alessio Di Mauro,96.0,-10.0,-3.299999999999997,0,0,0.5,0,0.0,0.0,8.0
Oscar Hernandez,Gustavo Kuerten,-624.0,-10.0,-1.5,1,1,0.5,0,0.0,0.0,2.0
Paul Capdeville,Gorka Fraile,-285.0,10.0,-5.0,1,1,0.5,0,0.3333333333333333,0.0,6.0
Carlos Berlocq,Ivan Navarro,-42.0,0.0,-1.3000000000000007,1,1,0.5,0,1.0,1.0,5.0
Igor Andreev,Diego Hartfield,-70.0,0.0,-2.3999999999999986,1,1,0.5,0,0.5,0.0,2.0
Martin Vassallo Arguello,Carlos Berlocq,8.0,0.0,3.0,1,1,0.5,0,0.4,1.0,2.0
Luis Horna,Igor Andreev,44.0,-5.0,2.8000000000000007,1,1,0.5,0,0.5,0.6,6.0
Nicolas Massu,Sergio Roitman,-2.0,-2.0,-0.3999999999999986,1,1,0.5,0,0.6,0.6666666666666666,-5.0
Albert Montanes,Fernando Gonzalez,22.0,-8.0,-0.29999999999999716,1,1,0.5,0,0.6666666666666666,0.8,2.0
Luis Horna,Martin Vassallo Arguello,-10.0,-3.0,-0.5999999999999979,1,1,0.5,0,0.6,0.6,4.0
Nicolas Massu,Albert Montanes,24.0,8.0,1.1999999999999993,1,1,0.5,0,0.6,0.75,8.0
Luis Horna,Nicolas Massu,6.0,-3.0,-1.0,1,1,0.5,0,0.8,0.8,5.0
Marat Safin,Nicolas Massu,-18.0,10.0,-0.3000000000000007,1,1,0.5,1,0.6666666666666666,0.8,11.0
Richard Gasquet,Victor Hanescu,-739.0,-13.0,-4.899999999999999,1,1,0.5,1,0.6,0.0,10.0
Tommy Haas,Mario Ancic,1.0,-8.0,6.0,1,1,0.5,1,0.6,0.6,2.0
Kristof Vliegen,Lleyton Hewitt,23.0,13.0,-1.2999999999999972,1,1,0.5,1,0.4,0.6,2.0
Andy Roddick,Ivo Minar,-156.0,5.0,1.6999999999999993,1,1,0.5,1,0.8,0.5,7.0
Marco Chiudinelli,Fernando Verdasco,104.0,-3.0,2.1999999999999993,1,0,0.5,1,0.3333333333333333,0.4,3.0
Robin Soderling,Vladimir Voltchkov,-704.0,13.0,-6.400000000000002,1,1,0.5,1,0.4,0.5,9.0
Jose Acasuso,Stefan Koubek,-31.0,15.0,-5.800000000000001,1,0,0.5,1,0.0,0.2,8.0
Luis Horna,Jhonnatan Medina Alvarez,-2108.0,-6.210066514444549,1.3000000000000007,1,0,0.5,1,1.0,0.5,3.0
Frank Dancevic,Santiago Giraldo,-80.0,-3.0,3.1999999999999993,1,1,0.5,1,0.4,0.0,9.0
Danai Udomchoke,Hsin Han Lee,-692.0,-8.0,6.699999999999999,1,1,0.5,1,0.5,0.5,14.0
Yuichi Sugita,Xin Yuan Yu,10.0,-13.210066514444549,-3.599999999999998,1,0,0.5,1,0.5,0.5,-1.0
Denis Istomin,Vivek Shokeen,-525.0,1.7899334855554514,0.8999999999999986,1,1,0.5,1,0.5,0.5,11.0
Woong Sun Jun,Alexey Kedryuk,62.0,-3.0,-5.799999999999997,1,1,0.5,1,0.0,0.5,9.0
Noam Okun,Gilles Kremer,-1249.0,-1.2100665144445486,3.3000000000000007,1,1,0.5,1,0.5,0.5,17.0
Irakli Labadze,Rui Machado,-720.0,10.0,2.8000000000000007,0,1,0.5,1,0.5,0.5,6.0
Carlos Avellan,Rasid Winklaar,-957.0,0.7754916432447487,5.600000000000001,1,0,0.5,1,0.5,0.5,14.0
Marcel Felder,Damion Johnson,-1841.0,-12.210066514444549,0.8000000000000007,1,1,0.5,1,0.5,0.5,17.0
Rafael Arevalo,Henry Estrella,-1245.0,-6.210066514444549,-0.5,1,1,0.5,1,0.5,0.5,7.0
Gustavo Ramirez,Edgar Hernandez Perez,27.0,0.7754916432447487,-0.6000000000000014,1,1,0.5,1,0.5,0.5,6.0
Cecil Mamiit,Jalil Khan,-1969.0,-13.210066514444549,5.700000000000003,1,1,0.5,1,0.5,0.5,16.0
Daniel King Turner,West Nott,-1677.0,3.7899334855554514,-1.9000000000000021,1,1,0.5,1,0.0,0.5,7.0
Ahmad Rabeea Muhammad,Ashkan Shokoofi,1023.0,0.7754916432447487,-5.699999999999999,1,1,0.5,1,0.5,0.5,8.0
Prima Simpatiaji,Hiu Tung Yu,-296.0,0.7754916432447487,2.3000000000000007,1,0,0.5,1,0.5,0.5,8.0
Igor Andreev,Fernando Gonzalez,142.0,2.0,-3.0,1,1,0.5,1,0.4,0.6,7.0
Sebastien Grosjean,Andrei Pavel,-73.0,-8.0,-4.399999999999999,1,1,0.5,1,0.4,0.6666666666666666,8.0
Ivan Ljubicic,Benjamin Becker,-41.0,15.0,2.1999999999999993,1,1,0.5,1,0.8,0.6,8.0
Olivier Rochus,Chris Guccione,-75.0,-33.0,4.5,1,0,1.0,1,0.4,0.4,6.0
Tomas Berdych,James Blake,6.0,11.0,-5.800000000000001,1,1,0.5,1,0.6,0.8,5.0
David Ferrer,Stephane Bohli,-263.0,-10.0,1.3000000000000007,1,1,0.5,1,0.8,0.5,11.0
Thomas Johansson,Max Mirnyi,38.0,-16.0,2.3000000000000007,1,1,0.5,1,0.6,0.6,6.0
Guillermo Canas,Jurgen Melzer,77.0,2.0,3.400000000000002,1,0,0.5,1,0.0,0.6,7.0
Ivan Miranda,Yohny Romero,57.0,-11.210066514444549,-1.2000000000000028,1,1,0.5,1,0.5,0.5,14.0
Frederic Niemeyer,Alejandro Falla,236.0,5.0,7.5,1,0,0.5,1,0.5,0.5,10.0
Ti Chen,Weerapat Doakmaiklee,-545.0,-3.2100665144445486,3.6999999999999993,1,1,0.5,1,0.5,0.5,8.0
Go Soeda,Peng Sun,-530.0,-8.210066514444549,-0.8000000000000007,1,1,0.5,1,0.0,0.5,5.0
Farrukh Dustov,Karan Rastogi,-114.0,18.0,0.3999999999999986,1,1,0.5,1,0.5,0.5,8.0
Hyung Taik Lee,Syrym Abdukhalikov,-742.0,-6.210066514444549,11.600000000000001,1,1,0.5,1,0.0,0.5,12.0
Dudi Sela,Gilles Muller,45.0,-18.0,-1.8999999999999986,1,0,0.5,1,0.5,0.3333333333333333,5.0
Lado Chikhladze,Frederico Gil,389.0,8.985558157689297,-0.1999999999999993,1,1,0.5,1,0.5,0.5,5.0
Julio Cesar Campozano,Alexander Blom,-762.0,0.7754916432447487,1.6000000000000014,1,1,0.5,1,0.5,0.5,11.0
Pablo Cuevas,Eldad Campbell,-1914.0,-6.210066514444549,2.6999999999999993,1,1,0.5,1,0.5,0.5,14.0
Victor Estrella,Marcelo Arevalo,-1612.0,-18.0,10.2,1,1,0.5,1,0.5,0.5,10.0
Ramon Delgado,Favel Antonio Freyre Perdomo,-2008.0,-1.2100665144445486,9.3,1,1,0.5,1,0.5,0.5,16.0
Aqeel Khan,Eric Taino,53.0,11.985558157689297,-4.800000000000001,1,0,0.5,1,0.5,0.5,-1.0
Simon Rea,Michael Leong,-1128.0,0.7754916432447487,3.6999999999999993,0,1,0.5,1,0.5,0.5,11.0
Mohammad Ghareeb,Shahab Hassani Nafez,-1788.0,0.7754916432447487,-2.8000000000000007,1,1,0.5,1,0.5,0.5,14.0
Wing Luen Wong,Elbert Sie,1234.0,0.7754916432447487,6.400000000000002,1,1,0.5,1,0.5,0.5,9.0
Fernando Gonzalez,Marat Safin,-19.0,-10.0,-0.5,1,1,0.5,1,0.4,0.75,7.0
Richard Gasquet,Andrei Pavel,-102.0,2.0,-12.399999999999999,1,1,0.5,1,0.8,0.5,9.0
Tommy Haas,Ivan Ljubicic,2.0,-5.0,1.0,1,1,0.5,1,0.6,0.8,7.0
Lleyton Hewitt,Olivier Rochus,-16.0,12.0,-0.10000000000000142,1,1,0.5,1,0.6,0.6,8.0
Andy Roddick,Tomas Berdych,-8.0,-8.0,3.099999999999998,1,1,0.5,1,0.8,0.8,6.0
Fernando Verdasco,Stephane Bohli,-245.0,3.0,-0.3000000000000007,0,1,0.5,1,0.2,0.0,10.0
Robin Soderling,Max Mirnyi,-29.0,-3.0,-7.100000000000001,1,1,0.5,1,0.4,0.4,4.0
Juan Martin del Potro,Jurgen Melzer,37.0,15.0,-7.399999999999999,1,0,0.5,1,0.4,0.4,2.0
Roman Recarte,Mauricio Echazu,-355.0,12.985558157689297,1.6000000000000014,1,1,0.5,0,0.5,0.5,4.0
Frank Dancevic,Pablo Gonzalez,-218.0,7.0,-2.1999999999999993,1,1,0.5,0,0.6,0.5,7.0
Danai Udomchoke,Tai Wei Liu,-760.0,-13.210066514444549,4.199999999999999,1,0,0.5,1,0.6,0.5,14.0
Go Soeda,Xin Yuan Yu,-296.0,-8.210066514444549,0.5,1,0,0.5,0,0.3333333333333333,0.0,5.0
Denis Istomin,Karan Rastogi,-155.0,10.0,0.09999999999999787,1,1,0.5,1,1.0,0.3333333333333333,8.0
Sun Yong Kim Jr,Dmitriy Makeyev,-530.0,0.7754916432447487,-2.5,1,1,0.5,0,0.5,0.5,8.0
Andy Ram,Laurent Bram,-217.0,-6.210066514444549,4.0,1,1,0.5,0,0.5,0.5,4.0
Pedro Sousa,George Chantouria,-1170.0,-6.210066514444549,0.6000000000000014,1,0,0.5,0,0.5,0.5,6.0
Jean Michel Durango,Nick Van Rosberg,-1387.0,0.7754916432447487,-0.1999999999999993,1,1,0.5,0,0.5,0.5,9.0
Martin Vilarrubi,Damion Johnson,-1626.0,0.7754916432447487,0.6999999999999993,1,1,0.5,0,0.5,0.0,7.0
