playerA_market_prob,bookie_margin,pA_fatigue_load,fatigue_load_diff,pA_fatigue_tax,fatigue_tax_diff,playerA_surface_elo,surface_elo_diff,binary_target,playerA_points_won_pct,minutes
0.625,0.0667,20.682873349706515,20.682873349706515,0.0998099807159121,0.0998099807159121,1534.547539901514,24.51864452852737,0,0.4539,86.0
0.5889,0.081,0.0,-48.79036790187179,0.0,-0.0508466725688774,1600.311078919497,126.2203277226556,0,0.4973,123.0
0.8302,0.0707,0.0,0.0,0.0,0.0,1514.9136265109455,14.913626510945733,1,0.5963,55.0
0.7692,0.0833,0.0,-7.75,0.0,-0.0939008663704791,1636.2050579075944,265.1168922278612,1,0.5826,65.0
0.4425,0.0761,0.0,0.0,0.0,0.0,1459.110092652318,-39.66503366943357,1,0.5161,89.0
0.3218,0.081,0.0,0.0,0.0,0.0,1535.5442149255234,-132.26742095509326,0,0.3736,58.0
0.1861,0.0749,23.27081528017132,-9.09619407771256,-0.1167611490695249,-0.1114760973476124,1462.6201707303285,-224.11068500453464,1,0.5818,54.0
0.3218,0.081,7.0,7.0,0.0454970232975623,0.0454970232975623,1492.5719360919948,-45.61573156322879,0,0.4811,99.0
0.6782,0.081,87.52444077712559,75.08694077712559,0.12794109433584122,0.1987070287146549,1528.2234296341733,49.46367730002726,1,0.602,63.0
0.4233,0.0737,22.000000000000004,-48.56980515339464,0.033773928225163,-0.292220855280429,1485.0118939818276,-61.25607765666814,0,0.4298,68.0
0.4634,0.079,24.437500000000004,-12.20311146012848,-0.0872211560503382,-0.0818629381657504,1562.4698244409544,-20.64294458505742,0,0.4406,60.0
0.3549,0.0735,0.0,-73.01524163602471,0.0,0.0,1489.00112394397,-29.214041143655777,1,0.5435,62.0
0.3076,0.0835,13.062500000000002,13.062500000000002,0.0,0.0,1468.2135245840232,-157.22685076312564,0,0.4621,88.0
0.5366,0.079,0.0,0.0,0.0,0.0,1583.0413015982317,34.313878226335646,1,0.5343,68.0
0.7941,0.0791,85.05266952966369,77.55266952966369,-0.0180270088893139,-0.0180270088893139,1599.1324471944254,115.15540854165783,1,0.5281,65.0
0.5147,0.0794,0.0,-7.9375,0.0,0.0932712783914094,1497.231801393007,47.1630928608422,0,0.4427,65.0
0.4425,0.0761,14.062500000000002,14.062500000000002,0.0198623102133767,0.0198623102133767,1445.4359690421916,-23.12670992254129,1,0.5169,126.0
0.8139,0.0749,80.51219330881976,80.51219330881976,0.12794109433584122,0.29296011411411677,1487.797471434072,-12.202528565928104,1,0.5726,72.0
0.2169,0.0641,62.93250352560273,24.04163056034261,-0.1295898715316804,-8.883294378023154e-05,1472.4741532806274,-53.92469094990111,0,0.5102,95.0
0.25,0.0667,54.0,8.03805922287441,0.0841879734461824,0.1507183145579936,1501.863346682436,-138.62714667923092,0,0.4733,91.0
0.25,0.0667,46.845824253608775,5.8336309447890144,-0.0064291115906116,-0.1118712259249856,1427.08190625203,-248.3699861140272,1,0.5263,161.0
